time,open,high,low,close,Volume
2026-01-05T04:15:00+00:00,1.25721,1.25730,1.25701,1.25730,2454
2026-01-05T04:30:00+00:00,1.25730,1.25738,1.25707,1.25723,1321
2026-01-05T04:45:00+00:00,1.25723,1.25738,1.25710,1.25738,1947
2026-01-05T05:00:00+00:00,1.25738,1.25767,1.25738,1.25767,1798
2026-01-05T05:15:00+00:00,1.25767,1.25767,1.25740,1.25754,636
2026-01-05T05:30:00+00:00,1.25754,1.25799,1.25754,1.25773,1568
2026-01-05T05:45:00+00:00,1.25773,1.25800,1.25737,1.25787,1041
2026-01-05T06:00:00+00:00,1.25787,1.25787,1.25729,1.25746,1214
2026-01-05T06:15:00+00:00,1.25746,1.25765,1.25734,1.25734,2732
2026-01-05T06:30:00+00:00,1.25734,1.25734,1.25624,1.25717,1684
2026-01-05T06:45:00+00:00,1.25717,1.25799,1.25686,1.25731,2013
2026-01-05T07:00:00+00:00,1.25731,1.25760,1.25703,1.25703,1815
2026-01-05T07:15:00+00:00,1.25703,1.25703,1.25604,1.25666,1411
2026-01-05T07:30:00+00:00,1.25666,1.25768,1.25665,1.25731,1810
2026-01-05T07:45:00+00:00,1.25731,1.25776,1.25718,1.25776,2158
2026-01-05T08:00:00+00:00,1.25776,1.25776,1.25746,1.25748,2922
2026-01-05T08:15:00+00:00,1.25748,1.25748,1.25690,1.25729,2545
2026-01-05T08:30:00+00:00,1.25729,1.25771,1.25720,1.25771,1948
2026-01-05T08:45:00+00:00,1.25771,1.25784,1.25746,1.25770,2541
2026-01-05T09:00:00+00:00,1.25770,1.25777,1.25745,1.25761,1439
2026-01-05T09:15:00+00:00,1.25761,1.25834,1.25757,1.25824,842
2026-01-05T09:30:00+00:00,1.25824,1.25834,1.25817,1.25834,1965
2026-01-05T09:45:00+00:00,1.25834,1.25856,1.25825,1.25856,1586
2026-01-05T10:00:00+00:00,1.25856,1.25856,1.25843,1.25850,1224
2026-01-05T10:15:00+00:00,1.25850,1.25850,1.25814,1.25816,1684
2026-01-05T10:30:00+00:00,1.25816,1.25834,1.25816,1.25819,1124
2026-01-05T10:45:00+00:00,1.25819,1.25825,1.25811,1.25825,643
2026-01-05T11:00:00+00:00,1.25825,1.25825,1.25791,1.25791,2239
2026-01-05T11:15:00+00:00,1.25791,1.25814,1.25791,1.25814,1092
2026-01-05T11:30:00+00:00,1.25814,1.25849,1.25814,1.25845,2461
2026-01-05T11:45:00+00:00,1.25845,1.25870,1.25836,1.25851,2009
2026-01-05T12:00:00+00:00,1.25851,1.25862,1.25813,1.25857,1336
2026-01-05T12:15:00+00:00,1.25857,1.25963,1.25857,1.25933,1930
2026-01-05T12:30:00+00:00,1.25933,1.25943,1.25903,1.25931,1464
2026-01-05T12:45:00+00:00,1.25931,1.25931,1.25837,1.25892,1584
2026-01-05T13:00:00+00:00,1.25892,1.25957,1.25853,1.25957,2806
2026-01-05T13:15:00+00:00,1.25957,1.25957,1.25846,1.25854,1368
2026-01-05T13:30:00+00:00,1.25854,1.25967,1.25850,1.25942,1163
2026-01-05T13:45:00+00:00,1.25942,1.25991,1.25916,1.25960,2616
2026-01-05T14:00:00+00:00,1.25960,1.25978,1.25932,1.25965,1698
2026-01-05T14:15:00+00:00,1.25965,1.25999,1.25956,1.25998,2733
2026-01-05T14:30:00+00:00,1.25998,1.26006,1.25936,1.25936,2337
2026-01-05T14:45:00+00:00,1.25936,1.25944,1.25912,1.25923,1796
2026-01-05T15:00:00+00:00,1.25923,1.25970,1.25918,1.25918,1633
2026-01-05T15:15:00+00:00,1.25918,1.25918,1.25851,1.25858,1693
2026-01-05T15:30:00+00:00,1.25858,1.25858,1.25808,1.25808,1525
2026-01-05T15:45:00+00:00,1.25808,1.25813,1.25795,1.25795,1584
2026-01-05T16:00:00+00:00,1.25795,1.25809,1.25773,1.25807,1380
2026-01-05T16:15:00+00:00,1.25807,1.25827,1.25807,1.25826,1005
2026-01-05T16:30:00+00:00,1.25826,1.25836,1.25809,1.25809,2321
2026-01-05T16:45:00+00:00,1.25809,1.25817,1.25787,1.25787,1499
2026-01-05T17:00:00+00:00,1.25787,1.25787,1.25760,1.25771,1730
2026-01-05T17:15:00+00:00,1.25771,1.25791,1.25768,1.25783,2020
2026-01-05T17:30:00+00:00,1.25783,1.25800,1.25765,1.25765,529
2026-01-05T17:45:00+00:00,1.25765,1.25765,1.25748,1.25758,1537
2026-01-05T18:00:00+00:00,1.25758,1.25783,1.25757,1.25783,657
2026-01-05T18:15:00+00:00,1.25783,1.25787,1.25771,1.25771,1897
2026-01-05T18:30:00+00:00,1.25771,1.25793,1.25761,1.25793,1612
2026-01-05T18:45:00+00:00,1.25793,1.25819,1.25793,1.25815,827
2026-01-05T19:00:00+00:00,1.25815,1.25819,1.25804,1.25807,1980
2026-01-05T19:15:00+00:00,1.25807,1.25822,1.25807,1.25822,1610
2026-01-05T19:30:00+00:00,1.25822,1.25822,1.25816,1.25819,1564
2026-01-05T19:45:00+00:00,1.25819,1.25819,1.25776,1.25776,1012
2026-01-05T20:00:00+00:00,1.25776,1.25797,1.25764,1.25796,1396
2026-01-05T20:15:00+00:00,1.25796,1.25811,1.25796,1.25811,1604
2026-01-05T20:30:00+00:00,1.25811,1.25857,1.25811,1.25857,1662
2026-01-05T20:45:00+00:00,1.25857,1.25857,1.25837,1.25838,2505
2026-01-05T21:00:00+00:00,1.25838,1.25855,1.25828,1.25828,2445
2026-01-05T21:15:00+00:00,1.25828,1.25834,1.25815,1.25817,1824
2026-01-05T21:30:00+00:00,1.25817,1.25870,1.25817,1.25870,1727
2026-01-05T21:45:00+00:00,1.25870,1.25882,1.25861,1.25867,1647
2026-01-05T22:00:00+00:00,1.25867,1.25887,1.25864,1.25871,815
2026-01-05T22:15:00+00:00,1.25871,1.25898,1.25870,1.25882,1637
2026-01-05T22:30:00+00:00,1.25882,1.25898,1.25871,1.25885,2031
2026-01-05T22:45:00+00:00,1.25885,1.25899,1.25880,1.25899,1344
2026-01-05T23:00:00+00:00,1.25899,1.25899,1.25854,1.25869,2052
2026-01-05T23:15:00+00:00,1.25869,1.25869,1.25847,1.25847,1020
2026-01-05T23:30:00+00:00,1.25847,1.25855,1.25846,1.25847,1645
2026-01-05T23:45:00+00:00,1.25847,1.25857,1.25821,1.25829,1133
2026-01-06T00:00:00+00:00,1.25829,1.25918,1.25829,1.25918,1553
2026-01-06T00:15:00+00:00,1.25918,1.25946,1.25918,1.25923,1667
2026-01-06T00:30:00+00:00,1.25923,1.25923,1.25879,1.25879,1545
2026-01-06T00:45:00+00:00,1.25879,1.25879,1.25820,1.25820,2055
2026-01-06T01:00:00+00:00,1.25820,1.25842,1.25741,1.25741,1134
2026-01-06T01:15:00+00:00,1.25741,1.25782,1.25734,1.25782,1313
2026-01-06T01:30:00+00:00,1.25782,1.25799,1.25726,1.25726,1752
2026-01-06T01:45:00+00:00,1.25726,1.25726,1.25699,1.25713,1715
2026-01-06T02:00:00+00:00,1.25713,1.25744,1.25699,1.25744,1662
2026-01-06T02:15:00+00:00,1.25744,1.25796,1.25744,1.25796,1649
2026-01-06T02:30:00+00:00,1.25796,1.25808,1.25788,1.25788,2008
2026-01-06T02:45:00+00:00,1.25788,1.25788,1.25733,1.25733,2077
2026-01-06T03:00:00+00:00,1.25733,1.25733,1.25713,1.25714,2099
2026-01-06T03:15:00+00:00,1.25714,1.25723,1.25695,1.25723,2524
2026-01-06T03:30:00+00:00,1.25723,1.25730,1.25714,1.25720,633
2026-01-06T03:45:00+00:00,1.25720,1.25727,1.25698,1.25698,1367
2026-01-06T04:00:00+00:00,1.25698,1.25725,1.25698,1.25725,1074
2026-01-06T04:15:00+00:00,1.25725,1.25727,1.25711,1.25711,1338
2026-01-06T04:30:00+00:00,1.25711,1.25718,1.25696,1.25718,1026
2026-01-06T04:45:00+00:00,1.25718,1.25738,1.25718,1.25738,1426
2026-01-06T05:00:00+00:00,1.25738,1.25746,1.25730,1.25731,1552
2026-01-06T05:15:00+00:00,1.25731,1.25737,1.25711,1.25737,1849
2026-01-06T05:30:00+00:00,1.25737,1.25742,1.25723,1.25742,1169
2026-01-06T05:45:00+00:00,1.25742,1.25789,1.25721,1.25721,1286
2026-01-06T06:00:00+00:00,1.25721,1.25735,1.25719,1.25723,1560
2026-01-06T06:15:00+00:00,1.25723,1.25761,1.25717,1.25754,2412
2026-01-06T06:30:00+00:00,1.25754,1.25854,1.25754,1.25854,1396
2026-01-06T06:45:00+00:00,1.25854,1.25912,1.25854,1.25912,2601
2026-01-06T07:00:00+00:00,1.25912,1.26014,1.25912,1.26001,2413
2026-01-06T07:15:00+00:00,1.26001,1.26053,1.26001,1.26053,997
2026-01-06T07:30:00+00:00,1.26053,1.26265,1.26053,1.26265,2135
2026-01-06T07:45:00+00:00,1.26265,1.26265,1.26109,1.26122,2131
2026-01-06T08:00:00+00:00,1.26122,1.26122,1.26049,1.26089,1584
2026-01-06T08:15:00+00:00,1.26089,1.26121,1.26089,1.26091,1106
2026-01-06T08:30:00+00:00,1.26091,1.26112,1.26058,1.26058,885
2026-01-06T08:45:00+00:00,1.26058,1.26085,1.26043,1.26085,1468
2026-01-06T09:00:00+00:00,1.26085,1.26088,1.26060,1.26088,1043
2026-01-06T09:15:00+00:00,1.26088,1.26088,1.26067,1.26086,1154
2026-01-06T09:30:00+00:00,1.26086,1.26086,1.26041,1.26055,1767
2026-01-06T09:45:00+00:00,1.26055,1.26128,1.26055,1.26128,1299
2026-01-06T10:00:00+00:00,1.26128,1.26153,1.26128,1.26151,1864
2026-01-06T10:15:00+00:00,1.26151,1.26151,1.26111,1.26111,2092
2026-01-06T10:30:00+00:00,1.26111,1.26111,1.26099,1.26110,1211
2026-01-06T10:45:00+00:00,1.26110,1.26110,1.26081,1.26085,1422
2026-01-06T11:00:00+00:00,1.26085,1.26085,1.26065,1.26065,1719
2026-01-06T11:15:00+00:00,1.26065,1.26083,1.26064,1.26081,293
2026-01-06T11:30:00+00:00,1.26081,1.26108,1.26060,1.26108,1367
2026-01-06T11:45:00+00:00,1.26108,1.26124,1.26102,1.26102,2329
2026-01-06T12:00:00+00:00,1.26102,1.26129,1.26098,1.26129,2229
2026-01-06T12:15:00+00:00,1.26129,1.26163,1.26128,1.26128,1406
2026-01-06T12:30:00+00:00,1.26128,1.26231,1.26128,1.26231,2229
2026-01-06T12:45:00+00:00,1.26231,1.26231,1.26122,1.26122,2038
2026-01-06T13:00:00+00:00,1.26122,1.26131,1.26062,1.26069,2362
2026-01-06T13:15:00+00:00,1.26069,1.26085,1.26032,1.26079,1579
2026-01-06T13:30:00+00:00,1.26079,1.26180,1.26079,1.26180,1929
2026-01-06T13:45:00+00:00,1.26180,1.26228,1.26137,1.26191,1363
2026-01-06T14:00:00+00:00,1.26191,1.26232,1.26165,1.26165,626
2026-01-06T14:15:00+00:00,1.26165,1.26182,1.26070,1.26182,1378
2026-01-06T14:30:00+00:00,1.26182,1.26194,1.26160,1.26184,1658
2026-01-06T14:45:00+00:00,1.26184,1.26219,1.26184,1.26219,2522
2026-01-06T15:00:00+00:00,1.26219,1.26219,1.26155,1.26196,1597
2026-01-06T15:15:00+00:00,1.26196,1.26295,1.26196,1.26295,1273
