time,open,high,low,close,volume
2023-06-01T20:00:00+00:00,1.31941,1.32072,1.31901,1.32032,100
2023-06-01T20:15:00+00:00,1.32032,1.32188,1.31992,1.32148,100
2023-06-01T20:30:00+00:00,1.32148,1.32189,1.32108,1.32149,100
2023-06-01T20:45:00+00:00,1.32149,1.32309,1.32109,1.32269,100
2023-06-01T21:00:00+00:00,1.32269,1.32309,1.32183,1.32223,100
2023-06-01T21:15:00+00:00,1.32223,1.32263,1.32081,1.32121,100
2023-06-01T21:30:00+00:00,1.32121,1.32185,1.32081,1.32145,100
2023-06-01T21:45:00+00:00,1.32145,1.32185,1.31993,1.32033,100
2023-06-01T22:00:00+00:00,1.32033,1.32073,1.31920,1.31960,100
2023-06-01T22:15:00+00:00,1.31960,1.32000,1.31898,1.31938,100
2023-06-01T22:30:00+00:00,1.31938,1.32005,1.31898,1.31965,100
2023-06-01T22:45:00+00:00,1.31965,1.32005,1.31842,1.31882,100
2023-06-01T23:00:00+00:00,1.31882,1.31922,1.31732,1.31772,100
2023-06-01T23:15:00+00:00,1.31772,1.31901,1.31732,1.31861,100
2023-06-01T23:30:00+00:00,1.31861,1.31901,1.31776,1.31816,100
2023-06-01T23:45:00+00:00,1.31816,1.31966,1.31776,1.31926,100
2023-06-02T00:00:00+00:00,1.31926,1.32061,1.31886,1.32021,100
2023-06-02T00:15:00+00:00,1.32021,1.32061,1.31952,1.31992,100
2023-06-02T00:30:00+00:00,1.31992,1.32032,1.31942,1.31982,100
2023-06-02T00:45:00+00:00,1.31982,1.32027,1.31942,1.31987,100
2023-06-02T01:00:00+00:00,1.31987,1.32062,1.31947,1.32022,100
2023-06-02T01:15:00+00:00,1.32022,1.32085,1.31982,1.32045,100
2023-06-02T01:30:00+00:00,1.32045,1.32099,1.32005,1.32059,100
2023-06-02T01:45:00+00:00,1.32059,1.32128,1.32019,1.32088,100
2023-06-02T02:00:00+00:00,1.32088,1.32234,1.32048,1.32194,100
2023-06-02T02:15:00+00:00,1.32194,1.32235,1.32154,1.32195,100
2023-06-02T02:30:00+00:00,1.32195,1.32235,1.32139,1.32179,100
2023-06-02T02:45:00+00:00,1.32179,1.32272,1.32139,1.32232,100
2023-06-02T03:00:00+00:00,1.32232,1.32272,1.32129,1.32169,100
2023-06-02T03:15:00+00:00,1.32169,1.32209,1.32081,1.32121,100
2023-06-02T03:30:00+00:00,1.32121,1.32276,1.32081,1.32236,100
2023-06-02T03:45:00+00:00,1.32236,1.32281,1.32196,1.32241,100
2023-06-02T04:00:00+00:00,1.32241,1.32292,1.32201,1.32252,100
2023-06-02T04:15:00+00:00,1.32252,1.32292,1.32095,1.32135,100
2023-06-02T04:30:00+00:00,1.32135,1.32175,1.32075,1.32115,100
2023-06-02T04:45:00+00:00,1.32115,1.32174,1.32075,1.32134,100
2023-06-02T05:00:00+00:00,1.32134,1.32174,1.31979,1.32019,100
2023-06-02T05:15:00+00:00,1.32019,1.32086,1.31979,1.32046,100
2023-06-02T05:30:00+00:00,1.32046,1.32118,1.32006,1.32078,100
2023-06-02T05:45:00+00:00,1.32078,1.32118,1.31933,1.31973,100
2023-06-02T06:00:00+00:00,1.31973,1.32043,1.31933,1.32003,100
2023-06-02T06:15:00+00:00,1.32003,1.32043,1.31955,1.31995,100
2023-06-02T06:30:00+00:00,1.31995,1.32078,1.31955,1.32038,100
2023-06-02T06:45:00+00:00,1.32038,1.32078,1.31963,1.32003,100
2023-06-02T07:00:00+00:00,1.32003,1.32092,1.31963,1.32052,100
2023-06-02T07:15:00+00:00,1.32052,1.32149,1.32012,1.32109,100
2023-06-02T07:30:00+00:00,1.32109,1.32149,1.31955,1.31995,100
2023-06-02T07:45:00+00:00,1.31995,1.32035,1.31849,1.31889,100
2023-06-02T08:00:00+00:00,1.31889,1.31972,1.31849,1.31932,100
2023-06-02T08:15:00+00:00,1.31932,1.32083,1.31892,1.32043,100
2023-06-02T08:30:00+00:00,1.32043,1.32083,1.31943,1.31983,100
2023-06-02T08:45:00+00:00,1.31983,1.32023,1.31933,1.31973,100
2023-06-02T09:00:00+00:00,1.31973,1.32035,1.31933,1.31995,100
2023-06-02T09:15:00+00:00,1.31995,1.32035,1.31912,1.31952,100
2023-06-02T09:30:00+00:00,1.31952,1.31992,1.31879,1.31919,100
2023-06-02T09:45:00+00:00,1.31919,1.31959,1.31834,1.31874,100
2023-06-02T10:00:00+00:00,1.31874,1.31914,1.31803,1.31843,100
2023-06-02T10:15:00+00:00,1.31843,1.31906,1.31803,1.31866,100
2023-06-02T10:30:00+00:00,1.31866,1.31906,1.31778,1.31818,100
2023-06-02T10:45:00+00:00,1.31818,1.31858,1.31748,1.31788,100
2023-06-02T11:00:00+00:00,1.31788,1.31894,1.31748,1.31854,100
2023-06-02T11:15:00+00:00,1.31854,1.31894,1.31700,1.31740,100
2023-06-02T11:30:00+00:00,1.31740,1.31797,1.31700,1.31757,100
2023-06-02T11:45:00+00:00,1.31757,1.31853,1.31717,1.31813,100
2023-06-02T12:00:00+00:00,1.31813,1.31853,1.31727,1.31767,100
2023-06-02T12:15:00+00:00,1.31767,1.31807,1.31661,1.31701,100
2023-06-02T12:30:00+00:00,1.31701,1.31814,1.31661,1.31774,100
2023-06-02T12:45:00+00:00,1.31774,1.31814,1.31671,1.31711,100
2023-06-02T13:00:00+00:00,1.31711,1.31751,1.31596,1.31636,100
2023-06-02T13:15:00+00:00,1.31636,1.31676,1.31580,1.31620,100
2023-06-02T13:30:00+00:00,1.31620,1.31708,1.31580,1.31668,100
2023-06-02T13:45:00+00:00,1.31668,1.31708,1.31532,1.31572,100
2023-06-02T14:00:00+00:00,1.31572,1.31612,1.31490,1.31530,100
2023-06-02T14:15:00+00:00,1.31530,1.31570,1.31450,1.31490,100
2023-06-02T14:30:00+00:00,1.31490,1.31610,1.31450,1.31570,100
2023-06-02T14:45:00+00:00,1.31570,1.31610,1.31515,1.31555,100
2023-06-02T15:00:00+00:00,1.31555,1.31680,1.31515,1.31640,100
2023-06-02T15:15:00+00:00,1.31640,1.31680,1.31521,1.31561,100
2023-06-02T15:30:00+00:00,1.31561,1.31601,1.31482,1.31522,100
2023-06-02T15:45:00+00:00,1.31522,1.31598,1.31482,1.31558,100
2023-06-02T16:00:00+00:00,1.31558,1.31690,1.31518,1.31650,100
2023-06-02T16:15:00+00:00,1.31650,1.31690,1.31599,1.31639,100
2023-06-02T16:30:00+00:00,1.31639,1.31679,1.31533,1.31573,100
2023-06-02T16:45:00+00:00,1.31573,1.31613,1.31442,1.31482,100
2023-06-02T17:00:00+00:00,1.31482,1.31529,1.31442,1.31489,100
2023-06-02T17:15:00+00:00,1.31489,1.31529,1.31375,1.31415,100
2023-06-02T17:30:00+00:00,1.31415,1.31528,1.31375,1.31488,100
2023-06-02T17:45:00+00:00,1.31488,1.31609,1.31448,1.31569,100
2023-06-02T18:00:00+00:00,1.31569,1.31609,1.31453,1.31493,100
2023-06-02T18:15:00+00:00,1.31493,1.31533,1.31400,1.31440,100
2023-06-02T18:30:00+00:00,1.31440,1.31554,1.31400,1.31514,100
2023-06-02T18:45:00+00:00,1.31514,1.31588,1.31474,1.31548,100
2023-06-02T19:00:00+00:00,1.31548,1.31662,1.31508,1.31622,100
2023-06-02T19:15:00+00:00,1.31622,1.31662,1.31544,1.31584,100
2023-06-02T19:30:00+00:00,1.31584,1.31624,1.31456,1.31496,100
2023-06-02T19:45:00+00:00,1.31496,1.31536,1.31406,1.31446,100
2023-06-02T20:00:00+00:00,1.31446,1.31556,1.31406,1.31516,100
2023-06-02T20:15:00+00:00,1.31516,1.31556,1.31421,1.31461,100
2023-06-02T20:30:00+00:00,1.31461,1.31501,1.31384,1.31424,100
2023-06-02T20:45:00+00:00,1.31424,1.31464,1.31364,1.31404,100
2023-06-02T21:00:00+00:00,1.31404,1.31444,1.31345,1.31385,100
2023-06-02T21:15:00+00:00,1.31385,1.31425,1.31323,1.31363,100
2023-06-02T21:30:00+00:00,1.31363,1.31504,1.31323,1.31464,100
2023-06-02T21:45:00+00:00,1.31464,1.31504,1.31342,1.31382,100
2023-06-02T22:00:00+00:00,1.31382,1.31422,1.31223,1.31263,100
2023-06-02T22:15:00+00:00,1.31263,1.31409,1.31223,1.31369,100
2023-06-02T22:30:00+00:00,1.31369,1.31501,1.31329,1.31461,100
2023-06-02T22:45:00+00:00,1.31461,1.31617,1.31421,1.31577,100
2023-06-02T23:00:00+00:00,1.31577,1.31617,1.31522,1.31562,100
2023-06-02T23:15:00+00:00,1.31562,1.31710,1.31522,1.31670,100
2023-06-02T23:30:00+00:00,1.31670,1.31812,1.31630,1.31772,100
2023-06-02T23:45:00+00:00,1.31772,1.31812,1.31666,1.31706,100
2023-06-05T00:00:00+00:00,1.31706,1.31804,1.31666,1.31764,100
2023-06-05T00:15:00+00:00,1.31764,1.31885,1.31724,1.31845,100
2023-06-05T00:30:00+00:00,1.31845,1.31924,1.31805,1.31884,100
2023-06-05T00:45:00+00:00,1.31884,1.31929,1.31844,1.31889,100
2023-06-05T01:00:00+00:00,1.31889,1.31929,1.31798,1.31838,100
2023-06-05T01:15:00+00:00,1.31838,1.31878,1.31760,1.31800,100
2023-06-05T01:30:00+00:00,1.31800,1.31840,1.31695,1.31735,100
2023-06-05T01:45:00+00:00,1.31735,1.31775,1.31591,1.31631,100
2023-06-05T02:00:00+00:00,1.31631,1.31692,1.31591,1.31652,100
2023-06-05T02:15:00+00:00,1.31652,1.31692,1.31561,1.31601,100
2023-06-05T02:30:00+00:00,1.31601,1.31716,1.31561,1.31676,100
2023-06-05T02:45:00+00:00,1.31676,1.31716,1.31527,1.31567,100
2023-06-05T03:00:00+00:00,1.31567,1.31703,1.31527,1.31663,100
2023-06-05T03:15:00+00:00,1.31663,1.31750,1.31623,1.31710,100
2023-06-05T03:30:00+00:00,1.31710,1.31852,1.31670,1.31812,100
2023-06-05T03:45:00+00:00,1.31812,1.31947,1.31772,1.31907,100
2023-06-05T04:00:00+00:00,1.31907,1.32043,1.31867,1.32003,100
2023-06-05T04:15:00+00:00,1.32003,1.32061,1.31963,1.32021,100
2023-06-05T04:30:00+00:00,1.32021,1.32061,1.31864,1.31904,100
2023-06-05T04:45:00+00:00,1.31904,1.32003,1.31864,1.31963,100
2023-06-05T05:00:00+00:00,1.31963,1.32003,1.31844,1.31884,100
2023-06-05T05:15:00+00:00,1.31884,1.31924,1.31796,1.31836,100
2023-06-05T05:30:00+00:00,1.31836,1.31916,1.31796,1.31876,100
2023-06-05T05:45:00+00:00,1.31876,1.31922,1.31836,1.31882,100
2023-06-05T06:00:00+00:00,1.31882,1.31922,1.31821,1.31861,100
2023-06-05T06:15:00+00:00,1.31861,1.32006,1.31821,1.31966,100
2023-06-05T06:30:00+00:00,1.31966,1.32033,1.31926,1.31993,100
2023-06-05T06:45:00+00:00,1.31993,1.32033,1.31915,1.31955,100
2023-06-05T07:00:00+00:00,1.31955,1.31995,1.31856,1.31896,100
2023-06-05T07:15:00+00:00,1.31896,1.32022,1.31856,1.31982,100
2023-06-05T07:30:00+00:00,1.31982,1.32022,1.31937,1.31977,100
2023-06-05T07:45:00+00:00,1.31977,1.32085,1.31937,1.32045,100
2023-06-05T08:00:00+00:00,1.32045,1.32085,1.31969,1.32009,100
2023-06-05T08:15:00+00:00,1.32009,1.32049,1.31897,1.31937,100
2023-06-05T08:30:00+00:00,1.31937,1.31985,1.31897,1.31945,100
2023-06-05T08:45:00+00:00,1.31945,1.32061,1.31905,1.32021,100
2023-06-05T09:00:00+00:00,1.32021,1.32061,1.31902,1.31942,100
2023-06-05T09:15:00+00:00,1.31942,1.32052,1.31902,1.32012,100
2023-06-05T09:30:00+00:00,1.32012,1.32153,1.31972,1.32113,100
2023-06-05T09:45:00+00:00,1.32113,1.32227,1.32073,1.32187,100
2023-06-05T10:00:00+00:00,1.32187,1.32304,1.32147,1.32264,100
2023-06-05T10:15:00+00:00,1.32264,1.32304,1.32106,1.32146,100
2023-06-05T10:30:00+00:00,1.32146,1.32217,1.32106,1.32177,100
2023-06-05T10:45:00+00:00,1.32177,1.32304,1.32137,1.32264,100
2023-06-05T11:00:00+00:00,1.32264,1.32304,1.32116,1.32156,100
2023-06-05T11:15:00+00:00,1.32156,1.32196,1.32061,1.32101,100
2023-06-05T11:30:00+00:00,1.32101,1.32141,1.32006,1.32046,100
2023-06-05T11:45:00+00:00,1.32046,1.32092,1.32006,1.32052,100
2023-06-05T12:00:00+00:00,1.32052,1.32092,1.31994,1.32034,100
2023-06-05T12:15:00+00:00,1.32034,1.32074,1.31987,1.32027,100
2023-06-05T12:30:00+00:00,1.32027,1.32133,1.31987,1.32093,100
2023-06-05T12:45:00+00:00,1.32093,1.32133,1.31934,1.31974,100
2023-06-05T13:00:00+00:00,1.31974,1.32014,1.31827,1.31867,100
2023-06-05T13:15:00+00:00,1.31867,1.31907,1.31738,1.31778,100
2023-06-05T13:30:00+00:00,1.31778,1.31818,1.31647,1.31687,100
2023-06-05T13:45:00+00:00,1.31687,1.31727,1.31544,1.31584,100
2023-06-05T14:00:00+00:00,1.31584,1.31738,1.31544,1.31698,100
2023-06-05T14:15:00+00:00,1.31698,1.31823,1.31658,1.31783,100
2023-06-05T14:30:00+00:00,1.31783,1.31823,1.31644,1.31684,100
2023-06-05T14:45:00+00:00,1.31684,1.31724,1.31644,1.31684,100
2023-06-05T15:00:00+00:00,1.31684,1.31724,1.31600,1.31640,100
2023-06-05T15:15:00+00:00,1.31640,1.31680,1.31555,1.31595,100
2023-06-05T15:30:00+00:00,1.31595,1.31635,1.31520,1.31560,100
2023-06-05T15:45:00+00:00,1.31560,1.31635,1.31520,1.31595,100
2023-06-05T16:00:00+00:00,1.31595,1.31656,1.31555,1.31616,100
2023-06-05T16:15:00+00:00,1.31616,1.31656,1.31542,1.31582,100
2023-06-05T16:30:00+00:00,1.31582,1.31622,1.31468,1.31508,100
2023-06-05T16:45:00+00:00,1.31508,1.31548,1.31427,1.31467,100
2023-06-05T17:00:00+00:00,1.31467,1.31507,1.31337,1.31377,100
2023-06-05T17:15:00+00:00,1.31377,1.31430,1.31337,1.31390,100
2023-06-05T17:30:00+00:00,1.31390,1.31482,1.31350,1.31442,100
2023-06-05T17:45:00+00:00,1.31442,1.31482,1.31373,1.31413,100
2023-06-05T18:00:00+00:00,1.31413,1.31453,1.31272,1.31312,100
2023-06-05T18:15:00+00:00,1.31312,1.31352,1.31195,1.31235,100
2023-06-05T18:30:00+00:00,1.31235,1.31275,1.31165,1.31205,100
2023-06-05T18:45:00+00:00,1.31205,1.31270,1.31165,1.31230,100
2023-06-05T19:00:00+00:00,1.31230,1.31338,1.31190,1.31298,100
2023-06-05T19:15:00+00:00,1.31298,1.31338,1.31229,1.31269,100
2023-06-05T19:30:00+00:00,1.31269,1.31381,1.31229,1.31341,100
2023-06-05T19:45:00+00:00,1.31341,1.31411,1.31301,1.31371,100
2023-06-05T20:00:00+00:00,1.31371,1.31411,1.31314,1.31354,100
2023-06-05T20:15:00+00:00,1.31354,1.31394,1.31284,1.31324,100
2023-06-05T20:30:00+00:00,1.31324,1.31364,1.31283,1.31323,100
2023-06-05T20:45:00+00:00,1.31323,1.31411,1.31283,1.31371,100
2023-06-05T21:00:00+00:00,1.31371,1.31411,1.31312,1.31352,100
2023-06-05T21:15:00+00:00,1.31352,1.31439,1.31312,1.31399,100
2023-06-05T21:30:00+00:00,1.31399,1.31439,1.31350,1.31390,100
2023-06-05T21:45:00+00:00,1.31390,1.31430,1.31288,1.31328,100
2023-06-05T22:00:00+00:00,1.31328,1.31377,1.31288,1.31337,100
2023-06-05T22:15:00+00:00,1.31337,1.31424,1.31297,1.31384,100
2023-06-05T22:30:00+00:00,1.31384,1.31424,1.31241,1.31281,100
2023-06-05T22:45:00+00:00,1.31281,1.31321,1.31223,1.31263,100
2023-06-05T23:00:00+00:00,1.31263,1.31303,1.31205,1.31245,100
2023-06-05T23:15:00+00:00,1.31245,1.31376,1.31205,1.31336,100
2023-06-05T23:30:00+00:00,1.31336,1.31481,1.31296,1.31441,100
2023-06-05T23:45:00+00:00,1.31441,1.31481,1.31371,1.31411,100
2023-06-06T00:00:00+00:00,1.31411,1.31546,1.31371,1.31506,100
2023-06-06T00:15:00+00:00,1.31506,1.31616,1.31466,1.31576,100
2023-06-06T00:30:00+00:00,1.31576,1.31616,1.31479,1.31519,100
2023-06-06T00:45:00+00:00,1.31519,1.31559,1.31471,1.31511,100
2023-06-06T01:00:00+00:00,1.31511,1.31551,1.31380,1.31420,100
2023-06-06T01:15:00+00:00,1.31420,1.31535,1.31380,1.31495,100
2023-06-06T01:30:00+00:00,1.31495,1.31574,1.31455,1.31534,100
2023-06-06T01:45:00+00:00,1.31534,1.31667,1.31494,1.31627,100
2023-06-06T02:00:00+00:00,1.31627,1.31737,1.31587,1.31697,100
2023-06-06T02:15:00+00:00,1.31697,1.31778,1.31657,1.31738,100
2023-06-06T02:30:00+00:00,1.31738,1.31834,1.31698,1.31794,100
2023-06-06T02:45:00+00:00,1.31794,1.31849,1.31754,1.31809,100
2023-06-06T03:00:00+00:00,1.31809,1.31849,1.31674,1.31714,100
2023-06-06T03:15:00+00:00,1.31714,1.31775,1.31674,1.31735,100
2023-06-06T03:30:00+00:00,1.31735,1.31775,1.31576,1.31616,100
2023-06-06T03:45:00+00:00,1.31616,1.31656,1.31490,1.31530,100
2023-06-06T04:00:00+00:00,1.31530,1.31636,1.31490,1.31596,100
2023-06-06T04:15:00+00:00,1.31596,1.31636,1.31447,1.31487,100
2023-06-06T04:30:00+00:00,1.31487,1.31527,1.31349,1.31389,100
2023-06-06T04:45:00+00:00,1.31389,1.31429,1.31253,1.31293,100
2023-06-06T05:00:00+00:00,1.31293,1.31424,1.31253,1.31384,100
2023-06-06T05:15:00+00:00,1.31384,1.31424,1.31267,1.31307,100
2023-06-06T05:30:00+00:00,1.31307,1.31347,1.31153,1.31193,100
2023-06-06T05:45:00+00:00,1.31193,1.31315,1.31153,1.31275,100
2023-06-06T06:00:00+00:00,1.31275,1.31315,1.31144,1.31184,100
2023-06-06T06:15:00+00:00,1.31184,1.31306,1.31144,1.31266,100
2023-06-06T06:30:00+00:00,1.31266,1.31348,1.31226,1.31308,100
2023-06-06T06:45:00+00:00,1.31308,1.31429,1.31268,1.31389,100
2023-06-06T07:00:00+00:00,1.31389,1.31537,1.31349,1.31497,100
2023-06-06T07:15:00+00:00,1.31497,1.31556,1.31457,1.31516,100
2023-06-06T07:30:00+00:00,1.31516,1.31628,1.31476,1.31588,100
2023-06-06T07:45:00+00:00,1.31588,1.31628,1.31437,1.31477,100
2023-06-06T08:00:00+00:00,1.31477,1.31581,1.31437,1.31541,100
2023-06-06T08:15:00+00:00,1.31541,1.31584,1.31501,1.31544,100
2023-06-06T08:30:00+00:00,1.31544,1.31635,1.31504,1.31595,100
2023-06-06T08:45:00+00:00,1.31595,1.31635,1.31461,1.31501,100
2023-06-06T09:00:00+00:00,1.31501,1.31601,1.31461,1.31561,100
2023-06-06T09:15:00+00:00,1.31561,1.31705,1.31521,1.31665,100
2023-06-06T09:30:00+00:00,1.31665,1.31705,1.31520,1.31560,100
2023-06-06T09:45:00+00:00,1.31560,1.31600,1.31477,1.31517,100
2023-06-06T10:00:00+00:00,1.31517,1.31573,1.31477,1.31533,100
2023-06-06T10:15:00+00:00,1.31533,1.31651,1.31493,1.31611,100
2023-06-06T10:30:00+00:00,1.31611,1.31651,1.31510,1.31550,100
2023-06-06T10:45:00+00:00,1.31550,1.31590,1.31433,1.31473,100
2023-06-06T11:00:00+00:00,1.31473,1.31513,1.31373,1.31413,100
2023-06-06T11:15:00+00:00,1.31413,1.31480,1.31373,1.31440,100
2023-06-06T11:30:00+00:00,1.31440,1.31541,1.31400,1.31501,100
2023-06-06T11:45:00+00:00,1.31501,1.31541,1.31436,1.31476,100
2023-06-06T12:00:00+00:00,1.31476,1.31516,1.31404,1.31444,100
2023-06-06T12:15:00+00:00,1.31444,1.31484,1.31379,1.31419,100
2023-06-06T12:30:00+00:00,1.31419,1.31459,1.31343,1.31383,100
2023-06-06T12:45:00+00:00,1.31383,1.31423,1.31324,1.31364,100
2023-06-06T13:00:00+00:00,1.31364,1.31404,1.31224,1.31264,100
2023-06-06T13:15:00+00:00,1.31264,1.31304,1.31224,1.31264,100
2023-06-06T13:30:00+00:00,1.31264,1.31417,1.31224,1.31377,100
2023-06-06T13:45:00+00:00,1.31377,1.31417,1.31316,1.31356,100
2023-06-06T14:00:00+00:00,1.31356,1.31456,1.31316,1.31416,100
2023-06-06T14:15:00+00:00,1.31416,1.31456,1.31294,1.31334,100
2023-06-06T14:30:00+00:00,1.31334,1.31420,1.31294,1.31380,100
2023-06-06T14:45:00+00:00,1.31380,1.31482,1.31340,1.31442,100
2023-06-06T15:00:00+00:00,1.31442,1.31523,1.31402,1.31483,100
2023-06-06T15:15:00+00:00,1.31483,1.31527,1.31443,1.31487,100
2023-06-06T15:30:00+00:00,1.31487,1.31527,1.31443,1.31483,100
2023-06-06T15:45:00+00:00,1.31483,1.31558,1.31443,1.31518,100
2023-06-06T16:00:00+00:00,1.31518,1.31653,1.31478,1.31613,100
2023-06-06T16:15:00+00:00,1.31613,1.31653,1.31489,1.31529,100
2023-06-06T16:30:00+00:00,1.31529,1.31569,1.31392,1.31432,100
2023-06-06T16:45:00+00:00,1.31432,1.31532,1.31392,1.31492,100
2023-06-06T17:00:00+00:00,1.31492,1.31632,1.31452,1.31592,100
2023-06-06T17:15:00+00:00,1.31592,1.31636,1.31552,1.31596,100
